city_name,description,why_visit,whats_included,whats_not_included,restrictions,additional_info,location
"Mexico City Custom Private Tour with a Local, Highlights & Hidden Gems","Join a friendly and knowledgeable local guide as they help you discover Mexico City’s vibrant culture, diverse neighborhoods and ancient heritage. Explore the Centro Histórico and see the famous Palacio de Bellas Artes then go off the beaten path and uncover obscure and unusual places and things that locals enjoy. Wander the quaint streets of Coyoacán or discover La Casa Azul, former home of revered Mexican artist and icon, Frida Kahlo. If you’re feeling peckish, you need only look to your nearest street food vendor (hello tacos!).Your meeting place, time & itinerary are flexible and can be agreed with your host before & during the tour. Our handpicked hosts are culinary connoisseurs and history buffs, bakers and bankers, students and seniors. Like the people who travel with us, they have different backgrounds and interests – but they’re all so passionate about the place they call home, they choose to spend their free time sharing it with the like-minded travelers matched to them.",[],"['3, 4, 6 or 8 hours walking tour, exploring highlights and hidden gems', 'Hotel meet-up (available on request for central location)', 'Private and personalized walking tour with a passionate local']","['Food and drinks', 'Transportation (primarily a walking experience however public transport may be used)', 'Tickets to any attractions', 'Gratuities (optional)']",[],"['What guests loved mostSee all reviews', 'What guests loved mostSee all reviews', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","Departure pointStarbucks, Av. P.º de la Reforma 222, Juárez, México D.F., 06600After booking, you can adjust the meeting point to fit your preferences with the help of our Experience Planners."
Teotihuacan Pyramids Experience for Small Groups,"The explanation begins during the trip to the pyramids where we will introduce you in the context of the city, the Aztecs and the geographical importance of the archaeological site. The tour will allow you to know most of the precincts and to know all the history and mysteries of this civilization and how they are related to the Aztecs. You will meet and see species of animals and plants and understand their importance in everyday life. We will visit other pre hispanic ruins and walk through them. We will analyze the relationship of the name with the pyramids of Egypt. One of the best ways to visit this site.",[],"['Obsidian and silver workshops', 'Transport', 'All Fees and Taxes', 'Pick up', 'Pyramids ticket']","[""If you want we'll pass to restaurants or stores to buy something to eat"", 'Tips']",[],[],"Departure pointThe Angel of Independence, Av. P.º de la Reforma, Juárez, México D.F., 06600Angel de la Independencia
8:40 a.m."
2 Hours and 30 Minutes Salsa Night in México City,"We will dance in one of the best nightclubs in the city, with Cuban inspiration and live orchestras, dance with nice people who enjoy dancing like you. The nightclub is located in the most central area of Mexico City, just 10 minutes from the Angel of Independence.Meet with travelers from other countries, enjoy a class and personal instruction so you can enjoy and learn how to dance, you´ll leave the place dancing¡¡¡Please be on time! we´re attached to an schedule Mexico City is a place with a lot of traffic, keep that in mind so you can fully enjoy your experience.",[],"['Cover included, you can also get a table in your visit.', 'First drink included as a courtesy']",,[],[],"Departure pointEje 2 Sur 167, Eje 2 Sur 167, Roma Nte., México D.F., 06700Lets meet at the main door of Mercado Roma.
IMPORTANT: Tuesday Night is a different venue, you´ll receive all the detailed info once you book."
Dinner at a Panoramic Restaurant and Show,"On this unique experience, you’ll have the opportunity to enjoy a gastronomical and entertainment experience within the unique atmosphere of Mexico nightlife. You’ll start your experience with a hotel pickup and head directly to the Bellini restaurant at the top of the World Trade Center. Here, you’ll have a four-course menu while you admire the stunning 360-degree view of the Valley of Mexico. You’ll round off the experience with a live show at Square of the Mariachis, performed by professional musicians.",[],"['Drink at Plaza Garibaldi', 'Food', 'Transportation in an air-conditioned vehicle', 'Hotel pickup']",,['Suitable for all fitness levels'],"['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Departure pointHotel Fontan Reforma, Paseo de la Reforma Avenue 24, Colonia Centro, Cuauhtémoc, Mexico City, 06040Please note that a pickup is available from hotels in the downtown area, hotel zone and Polanco. 

Please indicate your pickup details at checkout.

Please note that hotel pickup will commence 30 minutes before the scheduled tour time. 

If your hotel is not within the pickup area, please make your way to the designated meeting point.

Please contact the tour provider to arrange your pickup details. 

Please present your mobile voucher to the guide at the beginning of the tour."
Cultural Tour to Puebla Center City & Cholula from Mexico City,"In this adventure we will embark to Puebla from Mexico City, where we will visit its most emblematic places in Cholula and the center of Puebla; the Sanctuary of the Virgen de los Remedios, the Cathedral of Puebla, the chapel of the Virgen del Rosario and the Parian market. This is a tour to learn a little about the history of Puebla and the great influence that Spanish culture had on this city. Come to appreciate these architectural monuments and to know the history and important data behind each place that we will visit, these places are the best representation of the artistic-religious.Discover all the secrets and history of these impressive places and acquire knowledge that you will never forget.Do not think about it anymore and venture on this journey from Mexico City to Puebla, it is totally worth it.",[],"['Visit to Mercado el Parian', 'Bilingual guide', 'Visit to Puebla Cathedral', 'Visit to Santuario de la Virgen de los Remedios', 'Round Transportation', 'Visit to Capilla del Rosario']","['Souvenirs & Tips', 'Food & Beverages']",[],[],"Departure pointHilton Mexico City Reforma, Av. Juarez 70, Centro, Colonia Centro, México D.F., 06010Please confirm us if you will choose this meeting point to confirm your attendance. We will provide you the exact time to be there. You can contact us to the number that appear in your voucher/ticket"
Flamenco Live Show and Dinner in Mexico City,"The trip from Mexico to Spain just got a lot shorter! Get to know a bit of Spanish culture without leaving Mexico City. Do not miss this authentic live Flamenco show accompanied by the best Spanish music and food that Mexico City has to offer.Enjoy a night like no other in one of the best flamenco tablaos on the American continent. Get to know first-hand the particular beauty of this typical dance of Andalusia and Spain.Music, singing, dancing, and a lot of passion; find all this and more by booking this night activity.Prepare to see entertainment that will leave you speechless. Accompany your evening with a glass of wine and appetizers cooked with authentic Spanish recipes.Marvel at the best flamenco music played live and direct. This experience is truly a delight for all the senses.Enjoy and feel alive in this night activity that will awaken all your senses!",[],"['Appetizers (if premium option selected)', 'Preferred seat (if premium option selected)', 'A drink', 'Entrance to the show']",['Gratuities'],[],[],"Departure pointJuncal Tablao Flamenco, Avenida Fco . I. Madero 293, Roma Nte., México D.F., 06700"
Full Day Puebla and Cholula Tour in Mexico City,"This adventure will take us to the Pyramid Cholula, which is the biggest pyramid base in the world and the double of the base of the pyramid of Egypt. The pyramid never got the chance to be finished due to the invasion of Hernan Cortez and the Spanish army. Our guide will give us more detail about everything that happened in Cholula.Our next stop will be at Puebla City to visit the cathedral and the El Rosario Chapel, which are two of the most important spiritual spots in the city. There will be a brief explanation of the history of how these churches came to be. The architecture is a beauty to the eye. Our last stop will be at the El Parián local market; here you will find jewelry, handcrafts, souvenirs, candy, and great food!From Monday to Saturday, there will be an extra stop at the Talavera Fabric. On Sundays, we'll do a visit to the Tonantzintla church.",[],"['Visit to the Parian Market in Puebla', 'Visit to the Puebla Cathedral and the El Rosario Chapel', 'Visit to the Talavera Fabric (only Monday to Saturday)', 'Visit to the Cholula Pyramid', 'Certified Guide', 'Visit to the Tonantzintla Church (Only Sundays)', 'Round transportation from Mexico City']",['Food and drinks'],[],[],"Departure pointHostal Amigo, Isabel La Católica 61-A, Centro, Centro Histórico de la Cdad. de México, México D.F., 06000The meeting point will be at Hostal Amigos at 6:40 am in Mexico City, it's important to arrive 15 minutes before since the transportation won't wait passed the meeting point"
Mexico City Private Tour,"This private tour will give you the chance to explore the history, traditions, and local folklore in Mexico City.  Along with a guide, you will visit the largest city in Mexico, and see the one of the tallest buildings in Latin America. You will also get to visit the most beautiful post office in the world.  During your journey, you will learn about mining and see a real meteor that crashed into earth. You will be introduced to the city and hear about its history from the guide While exploring the Aztec ruins in the middle of the city, you will get to know about the ancient civilizations. Other attractions you will see include Metropolitan Cathedral, Chapultepec park and more.",[],"['Private car and driver', 'Guide']",,['Suitable for all fitness levels'],"['RussianItalianGermanFrenchEnglish (UK)Spanish', 'Russian', 'Russian', 'Italian', 'Italian', 'German', 'German', 'French', 'French', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Departure pointAv. Juárez 1, Centro, Colonia Centro, México D.F., 06050Meet your guide in the hotel lobby or at your private residence. Please enter your pickup details at checkout. Please note that pickups will commence five minutes before the scheduled starting time.

You may also go to the meeting point at the listed address. Please reach the meeting point in front of the palace. The guide will be holding a pink bag or umbrella."
Puebla and Cholula,"Located right in the core of Mexico, Puebla is a city under the imposing volcanoes of Popocatepetl and Iztacciuatl. It opens its doors to all visitors and is introduced as the heroic city, where the most famous battle against the so-called invincible French army took place. UNESCO declared this magnificent city as World Heritage.The people from Puebla can really show off their gastronomy, so you would be taken to places where local food is a must.Take a plunge into its legends, stories and a landscape with many churches in a tour that you will really love.",[],"['Private transportation', 'Bottled water', 'Snacks', 'All Fees and Taxes']",['Lunch'],[],"['What guests loved mostSee all reviews', 'What guests loved mostSee all reviews', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",
"Xochimilco, Coyoacan and Frida Kahlo Museum Tour","Get to know 3 of the best places in the south of Mexico City:1. Starting with Coyoacan, where several of the most important artists and historical figures in the country lived. You will have the option to see the house that Frida Kahlo lived in, this house-museum has been preserved and you will have access to the corners where the artist was born (choosing the Frida Kahlo Museum Tickets option).2. Also, you will get to know the colorful floating gardens of Xochimilco, a place full of life and quiet where you will enjoy a ride in a trajinera (a type of flat-bottomed canoe).3. Finally, you will visit one of the sites declared as Cultural Heritage of Humanity: Ciudad Universitaria of the Autonomous University of Mexico, known for its magnificent murals of Frida Kahlo's husband: Diego Rivera.",[],"['Air-conditioned vehicle', 'Tour in trajinera (canoe with flat bottom).', 'Transfer from collection points', 'certified guide']","['Gratuities', 'Lunch']",[],[],"Departure pointFiesta Americana Reforma, Av. P.º de la Reforma 80, Juárez, México D.F., 06600The meeting point is established outside the Starbucks of the Fiesta Americana Reforma."
Mexican Nightlife Tour with Lucha Libre & Mariachi,"This experience will give you the chance to enjoy the thrills of Mexico's nightlife scene, including attending a traditional Mexican wrestling show and listening to mariachi music. After meeting your guide outside the Palacio de Bellas Artes, you'll head out on your adventure. Along the way, you'll stop in Plaza Garibaldi for a chance to hear two songs performed by a Mariachi band.  You'll also attend a live-action Lucha libre match at the Arena Mexico, during which masked luchadores use high-flying techniques and maneuvers to entertain audiences. After the match, the tour will conclude at a canteen, where you'll have the opportunity to sample tequila or mezcal.",[],"['Two tequila or mezcal shots (if option selected)', 'Guide services', 'Admission to the arena', 'Souvenir wrestler mask (if option selected)', 'Round-trip transportation from the meeting point', 'Mariachi performance']",['Tips'],['Suitable for all fitness levels'],"['Please arrive at least 15 minutes before the activity starts.', 'Please arrive at least 15 minutes before the activity starts.']","Meeting pointAv. Juárez S/N, Centro, Centro Histórico de la Cdad. de México, México D.F., 06050Meet your guide at the Palacio de Bellas Artes entrance, 15 minutes before your scheduled tour time."
Market Tour with Cooking Class,"On this tour, you'll explore local markets and street food in Mexico City with a local guide. You'll have the chance to explore two markets. At the Mural market, you can try tamales while learning about the socio-political landscape of Mexico City in the 1940s. Then, you'll visit the Flower market. Here, you'll get the opportunity to try tacos and tepache while shopping for local ingredients and enjoying views of colourful flowers. You'll also learn how to cook a traditional Mexican sauce from a family who has been running their business for over a century.",[],"['Guide services', 'Food samples', 'Public transportation tickets']","['Food and drinks (unless specified)', 'Tips']",[],"[""The small group tour can accommodate a maximum of 12 participants.\rPlease dress in conservative clothing, such as long pants and a T-shirt.\rPlease note that only small cameras are allowed.\rIt's recommended to bring an umbrella during the rainy season, between May and September.\rThe tour provider reserves the right to alter the route and places visited during the tour.\rShow more"", 'Show more']","Departure pointRepública de Guatemala 4, Centro, Centro Histórico de la Cdad. de México, México D.F., 06000Please meet your guide at the entrance of Hostel Mundo Joven Catedral, at the listed address."
Private Tour Teotihuacan without crowds,"Being a private group, your family or friends will avoid unnecessary waiting times. On the tour we offer drinks on board, we explain in detail all the places of interest as well as data on relevant characters and stories.-The tour begins at the hotel or house where you stay, we will arrive at the archaeological zone in Teotihuacán,(1 hour transfer).-There you will admire the great pre-Hispanic city where you will visit the pyramid of the sun, the pyramid of the moon, the temple of the feathered serpent, the palace of the butterflies and the road of the dead.(3 HOURS). Then we will go to refresh ourselves with regional drinks such as pulque, tequila and mezcal to finish, we will visit a craft house where they work with obsidian.(1 HOUR)Lunch is not included, but we have excellent restaurants to choose from, such as a cave, a cactus garden or a terrace with a view of the pyramids.Return to CDMX (1 HOUR)",[],"['Private transportation', 'Guided visit', 'Bottled water', 'Archaeological zone tickets', 'Snacks']","['any product or service not mentioned', 'Gratuities', 'Lunch']",[],[],
Day Tour to Cuernavaca and Taxco,"This guided day tour will start with a visit to Cuernavaca, often referred to as the 'City of Eternal Spring' by the locals. The city is packed with lush greenery, vibrant flowers and a varied collection of architectural wonders and historical sites. You'll see the Cuernavaca Cathedral, Borda Garden and Palacio de Cortes along the way. The tour will continue to Taxco, a city known for silver mining. Here, you'll have some free time to have lunch, stroll the cobblestone streets, shop for silver jewellery and visit the famous Church of Santa Prisca too.","['Chance to explore Taxco, known as the ‘Silver Capital of the World’', 'Opportunity to visit Santa Prisca, one of Mexico’s biggest churches', 'Vibrant spring colours at Cuernavaca, offering great photo opportunities']","['Guide services', 'Transportation in an air-conditioned vehicle', 'Pickup and drop-off']","['Hotel pickup and drop-off', 'Food and drinks', 'Tips (optional)']",['Comfortable footwear is recommended.'],"['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Meeting pointAv. Juárez 14, Col. Centro CDMX, Mexico CityPlease arrive at the corner of Juarez Av. and López Street.

The pickup time is between 09:00 and 09:15."
"Drinks, Music and Lucha libre on a Saturday Night in Mexico City","Come and join us for an unforgettable Saturday night in Mexico City like a true local!On this tour, we will explore the exciting nightlife of the historic center of CMDX, capital of culture, social movements, and endless parties.We will begin by walking through the streets of the historic center until we reach the emblematic Plaza de Garibaldi, home of mariachi music, tequila and mezcal. In this place we will listen to different musical genres from all over the country.We will stop at one of the oldest pulquerías, there we will try the pulque, a pre-Hispanic tradition known as the drink of the Gods.Finally, in the heart of the neighborhood, accompanied by its people and passionate fans, we will witness a Lucha Libre function at the Arena Coliseo, the home of the greatest wrestlers in Mexico City.",[],"['Live Music', 'Lucha Libre souvenir.', 'Micheladas (Cerveza) y degustación de Pulque (bebida ancestral mexicana)', 'Visit to Garibaldi Square.', 'Ticket for the Lucha Libre show.']",['Drinks and food inside the arena.'],[],[],"Departure pointEstatua Ecuestre de Carlos IV, C. de Tacuba 5, Centro, Centro Histórico de la Cdad. de México, México D.F., 06010Your guide will be waiting for you in front of the main entrance of the Palacio de Minería at Plaza Manuel Tolsa, in front of the Caballito statue, he will be carrying an umbrella and wearing a pink shirt."
Frida Kahlo and Diego Rivera Museums Admission,"This skip-the-line ticket gives you the chance to visit some of Coyoacán's best museums and learn more about the works of Frida Kahlo and Diego Rivera. You'll be able to visit a selection of three museums associated with the famous artists and visit the Frida Kahlo Museum, also known as the Blue House – the location of Kahlo's birth and death.  You'll also visit the Anahuacalli Museum, where you'll be able to see sketch work related to Diego Rivera's murals, as well as other pre-Hispanic pieces. The ticket will also offer access to the Dolores Olmedo Museum, home to the world's largest collection of Frida Kahlo paintings. Here, you'll be able to learn more about the lives of Kahlo and Rivera, their political beliefs and the deeper meaning behind some of their artworks.","['Insight into artworks by Frida Kahlo and Diego Rivera', ""Chance to visit the location of Frida Kahlo's birth and death"", ""Opportunity to see world's largest collection of Frida Kahlo paintings""]","['Pickup and drop-off', 'Skip-the-line admission to three museums', 'Transportation in an air-conditioned vehicle', 'Guide services']","['Hotel pickup and drop-off', 'Guide services inside the museums', 'Food and drinks']",[],[],"Meeting pointMexico CityPlease contact the tour provider to confirm pickup details. You'll find their contact details on the voucher you receive after booking.

Please note that pickup is available from the following meeting points.
- Cinépolis Diana, located at Paseo de la Reforma 423, Cuauhtémoc, 06500 Mexico City. Pickup is available between 08:30 and 08:45.
- Fiesta Americana Reforma Hotel located at Paseo de la Reforma 80, Cuauhtémoc, 06048 Mexico City. Pickup is available between 08:45 and 09:00.
- Sanborns Café Bellas Artes located at Av. Juárez 14, Col. Centro CDMX. Pickup is available between 09:00 and 09:15."
National Museum of Anthropology Guided Tour,"This tour will take you to the National Museum of Anthropology, one of the largest museums in Mexico. Here, you'll get to see noteworthy archaeological and anthropological artefacts and gain insights into the cultural heritage of Mexico. Some of the key highlights include the Sun Stone or Aztec Calendar, Aztec Xochipilli statue, Olmec colossal heads and treasures from the Mayan civilisation. Apart from the permanent exhibition dedicated to pre-Columbian civilisations, the museum also hosts exhibitions centred on different cultures around the world.",[],"['Admission to attractions', 'Guide services in English and Spanish']","['Food and drinks', 'Tips', 'Personal expenses', 'Photos and souvenirs']",[],[],"National Museum of Anthropology Guided TourNational Museum of Anthropology, Av. P.º de la Reforma s/n, Polanco, Bosque de Chapultepec I Secc, Miguel Hidalgo, Mexico City, 11560 "
Historic Centre Food Tour,"On this guided walking tour, you’ll have the opportunity to discover Mexico City's food scene and sample an array of traditional food. Led by a local expert guide, you’ll wander through the historic city centre and visit some of the best street food stalls while learning about the origins of Mexican gastronomy. During the tour you’ll also be able to stop at an exotic Mexican market, secret eateries and a classic cantina where you’ll be treated to local food delicacies.",[],"['Guide services', 'Food tour', 'Food and drinks']","['Tips', 'Hotel pickup and drop-off']","['Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Suitable for all fitness levels']","['Children under 18 years old must be accompanied by an adult.', 'Children under 18 years old must be accompanied by an adult.', 'Please arrive at least 15 minutes before the activity starts.', 'Please arrive at least 15 minutes before the activity starts.', 'Comfortable footwear is recommended.', 'Comfortable footwear is recommended.']","Departure pointOaxaca en Mexico, Luis Moya 59, Centro, México D.F., 06300Please arrive at the listed address.

Meet your guide inside the restaurant."
Downtown Mexico City and Teotihuacan Pyramids Tour,"During this full-day tour, you will be able to see some of the main historical highlights of Mexico City. Once you get picked up from your hotel, you will enjoy a drive to Zocalo, the main square and a UNESCO World Heritage site. You will see the Palacio de Bellas Artes, the National Palace, the Great Temple of Mexico, the Metropolitan Cathedral, the Paseo de la Reforma and more.  Later, you will head to Teotihuacán, a large archaeological complex, to see the Temple of Quetzalcóatl, the Pyramid of the Moon, the Pyramid of the Sun. Before the tour ends, you will visit the Basilica of Guadalupe, also known as the Basilica of Santa María de Guadalupe. Later, you will watch a pulque demonstration and enjoy Mezcal or Tequila tasting.","['Chance to visit the Basilica of Santa María de Guadalupe', 'Opportunity to enjoy a pulque demonstration and Mezcal tasting']","['Lunch (optional)', 'Guide services', 'Admission to the site', 'Transportation in an air-conditioned minivan', 'Mezcal/Tequila tasting', 'Hotel pickup and drop-off (selected hotels only)']",['Tips'],['Suitable for all fitness levels'],"['Children under 18 years old must be accompanied by an adult.', 'Children under 18 years old must be accompanied by an adult.', 'Comfortable footwear is recommended.', 'Comfortable footwear is recommended.']","Pick-up pointMexico CityPlease present this e-voucher to your guide. 

Please note that pickup is available from hotels in Zona Rosa, Zocalo, Reforma, Roma, Condesa and Polanco área in Mexico City.

Please enter your hotel details upon checkout.

Please note that hotel pickups will commence 45 minutes before the scheduled pickup time."
Guided Tour of Chapultepec Castle,"On this guided tour, you’ll visit the Chapultepec Castle and explore its historical relevance. During the tour, you’ll learn from an expert guide. You’ll become familiar with Emperor Maximilian of Habsburg’s life inside the castle and walk through its halls. Along the way, you’ll climb marble stairs, marvel at sculptures and see busts of historical figures including the emperor Cuauhtémoc and the conqueror Hernán Cortés. After visiting Chapultepec Castle, you’ll make a brief stop to get lunch at your own cost. You’ll continue to the National Museum of Anthropology. Here you’ll view pre-Hispanic evidence of the Mexica, Maya and Toltec inside the museum. You’ll gain an understanding of the country’s ethnic cultures over time.","['An introduction to the heritage of Mexico at Chapultepec Castle', 'An opportunity to see the castle’s sculptures and historical busts', 'Insights into the country’s culture at the Museum of Anthropology']","['Round-trip transportation from meeting points', 'Transfer to castle by train (subject to availability)', 'Guide services (bilingual)', 'Admission to Chapultepec Castle and the Anthropology Museum']","['Pickup and drop-off', 'Food and drinks', 'Tips (optional)', 'Souvenirs']",[],['Children aged 0-2 can participate in the tour for free.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book or be accompanied by an adult. Operated by Amigo Tours'],"Meeting pointAv. Paseo de la Reforma s/n, Polanco, Bosque de Chapultepec I Secc, Miguel Hidalgo, Mexico City, 11560Arrive at the flagpole in front of the main entrance of the Anthropology Museum at 08:50."
Guided Tour of Taxco and a Pre-Hispanic Mine,"This tour will give you a chance to explore Taxco, a mining city, where you'll get to visit a prominent pre-Hispanic mine. You'll take an authentic mining lift to go down into the mine, discovering a well-lit 150-metre tunnel. You'll get to see how miners worked and what tools they used to extract the metals. The tour will take you through the city of Taxco, where you can admire its white houses with red roof tiles, cobbled streets and bustling squares. You'll get to visit the Santa Prisca church, a monumental landmark of the city, as well as shop for artwork by Mexican artisans.","['Chance to learn about the importance of silver mines in Taxco', 'Leisurely walk around the city to experience its old-world charm', 'Visit to the Church of Santa Prisca to discover its ornate interiors']","['Round-trip transportation from the meeting point', 'Guide services', 'Admission to the pre-Hispanic mine']","['Hotel pickup and drop-off', 'Food and drinks']",['Comfortable footwear is recommended.'],"['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Meeting pointIsabel La Católica, Mexico CityYou also can meet at Hostal Amigo at 06:50 using the listed address above."
Kickstart Your Trip To Mexico City With A Local: Private & Personalized,"Instead of feeling overwhelmed by the new sights, sounds and flavors of Mexico City, you’ll join one of our hosts who’s more than happy to show you the ropes. They’ll do the navigating and teach you the best ways to move around this beautiful and historic city, and share their tips and know how on everything from safety to tamales. Whatever you’d like from your time in Mexico City, they’ll have invaluable local advice on the best places to eat at, visit or skip (we don’t do tourist traps). Our handpicked hosts are culinary connoisseurs and history buffs, bakers and bankers, students and seniors. Like the people who travel with us, they have different backgrounds and interests – but they’re all so passionate about the place they call home, they choose to spend their free time sharing it with the like-minded travelers matched to them.Your meeting time and place as well as itinerary are flexible, and can be discussed with your host to suit your preferences.",[],"['Private and personalized experience', '1.5 to 6 hours with a host', 'Hotel meet-up (available on request for central location)', 'Walking experience (if required, your host can suggest public transport or taxi options)']","['Food and drinks', 'Tickets to any attractions', 'Transportation costs', 'Gratuities (optional)']",[],[],"Departure pointStarbucks, Av. P.º de la Reforma 222, Juárez, México D.F., 06600After booking, you can adjust the meeting point to fit your preferences with the help of our Experience Planners."
Guided Walking Tour of Teotihuacan,"Starting early in the morning, this tour of Teotihuacan will give you the chance to visit the archaeological complex northeast of Mexico City and stay away from crowds.  As your experienced guide shares anecdotes and explains the history of Teotihuacan, you’ll get to see its several buildings, plazas and murals. Places such as the Avenue of the Dead, Palace Quetzalpapalotl, Temple of Quetzalcoatl and both the Sun and the Moon Pyramids are featured in the tour, among others. After the guided tour, you’ll have the opportunity to stop at an obsidian workshop and taste local cactus-based liqueurs, tequila, mezcal and pulque. At lunch, you’ll also be able to optionally try traditional Mexican dishes right at the workshop.","['An archaeological site with several buildings, plazas and murals', 'Opportunity to learn about the history of the Teotihuacan complex', 'Chance to taste cactus-based liqueurs at an obsidian workshop']","['Transportation', 'Guide services', 'Admission']","['Food and drinks', 'Hotel pickup and drop-off']",['Please arrive at least 10 minutes before the activity starts.'],"['SpanishEnglish (UK)', 'Spanish', 'Spanish', 'English (UK)', 'English (UK)']","Meeting pointHostal Amigo, Isabel la Católica, 61-A, Historic center of Mexico City, Mexico City, CDMXMeet your guide at Hostel Amigo at 06:50."
Our Lady of Guadalupe Basilica and Teotihuacan Tour,"This tour will begin with a visit to the Our Lady of Guadalupe Basilica, which is made up of various historic churches and chapels. With the assistance of an expert guide, you'll get to know the stories behind the Virgin of Guadalupe and learn about the architecture of the massive religious complex. You'll then stop by an artisan studio, where you can observe the manufacturing of goods made using sentry plants or obsidian.  Afterwards, you'll visit the ancient city of Teotihuacan, which was one of the largest settlements in the ancient world. As you walk the broad central Avenue of the Dead flanked by pre-Columbian pyramids, you'll see highlights including the Pyramid of the Moon, the Palace of Quetzalpapalotl, the Pyramid of the Sun and the Temple of the Feathered Serpent.","['Opportunity to visit the Our Lady of Guadalupe Basilica', 'Time to explore the ancient metropolis of Teotihuacan', 'Chance to observe the manufacturing of artisan goods']","['Transportation', 'Guide services', 'Admission to sites']","['Refreshments', 'Hotel pickup and drop-off']",['Please arrive at least 15 minutes before the activity starts.'],"['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Meeting pointMiga Café, Liverpool 174, Juárez, Cuauhtémoc, Mexico City, 06600Meet your guide at one of the following locations at the corresponding time: 

-Miga Café (Calle Liverpool 174): 08:20 
-The back of the Fine Arts Palace: 08:50"
San Miguel de Allende Tour,"On this tour, you’ll have the chance to explore the highlights of San Miguel de Allende in one day. You’ll see iconic landmarks including, the Chapel of San Miguel Arcángel, the Temple of San Francisco, the Civic Square and Allende Historical Museum, among other attractions. During the tour, you’ll be able to admire the stunning architecture of the well-preserved colonial town. You'll also get insights into the history and architecture of the popular buildings.",[],"['Transportation in an air-conditioned vehicle', 'Hotel pickup']",['Food and drinks'],['Suitable for all fitness levels'],"['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Departure pointHotel Fontan Reforma, Paseo de la Reforma Avenue 24, Colonia Centro, Cuauhtémoc, Mexico City, 06040A pickup service is available from hotels in the downtown area, Paseo de la Reforma and Polanco. Please indicate your pickup details during checkout.

If your hotel is not within the pickup area, please make your way to the listed address.

Please note that hotel pickup will commence 30 minutes before the scheduled tour time.

Please contact the tour provider to confirm your pickup or meeting point details at least 24 hours prior to your scheduled tour time."
Half-day Personalised City Tour,"During this half-day tour, you’ll be able to discover some of Mexico City’s most notable destinations. Accompanied by a local guide, you’ll get to customise your itinerary and decide which sights and attractions you most want to see. Along the way, you’ll have the chance to visit vibrant neighbourhoods such as Coyoacán, iconic landmarks such as Frida Kahlo’s old house and renowned restaurants and street food vendors. Along the way, you'll also gain useful insights into Mexico City's history, culture and architecture.",[],"['Guide services', 'Personalised itinerary', 'Hotel meetup', 'Walking tour']","['Food and drinks', 'Admission tickets', 'Transportation fees', 'Tips (optional)']",['Suitable for all fitness levels'],"['English (UK)Spanish', 'English (UK)', 'English (UK)', 'Spanish', 'Spanish']","Departure pointAv. Paseo de la Reforma 222, Juárez, México D.F., 06600Please enter your meetup details at checkout. 

This is a walking tour, so your guide will meet you by foot."
Guided Tour of Teotihuacan Archaeological Site,"On this guided tour from Mexico City, you’ll discover the ancient city of Teotihuacan. You’ll learn about the history of this UNESCO-listed archaeological site and get insights into the lifestyle of that era and the Mesoamerican way of city planning and architecture. You’ll also have the chance to climb the Pyramid of the Sun and the adjacent Pyramid of the Moon. You’ll catch the sunset before embarking on the return journey.","['The UNESCO-listed archaeological site of Teotihuacan', 'Opportunity to learn about Mesoamerican cosmovision', 'Chance to climb the pyramids of the Sun and the Moon']","['Round-trip transportation', 'Admission', 'Guide services']","['Hotel pickup and drop-off', 'Food and drinks', 'Tips (optional)']",[],['A discounted ticket option is available for children aged 3–11 years.\rInfants aged 0–2 years can participate for free.\rPlease note that the archaeological area is operational on all days until 17:00.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book or be accompanied by an adult. Operated by Amigo Tours'],"Guided Tour of Teotihuacan Archaeological SiteAv. Hidalgo 268, Colonia Centro, Guerrero, Cuauhtémoc, Mexico CityMeet your guide behind the Palace of Fine Arts on Avenida Hidalgo."
