city,name,description,duration,rating,reviews,price,link,image_url
Sarasota,Sarasota Sightseeing Tour,"Guided introduction to Sarasota's cultural institutions, shopping districts and restaurant scene",,4.8,4.8,CAD 93.68,/attractions/us/prhjryoyi1b1-sarasota-sightseeing-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/209543797.jpg?k=738889bbb7a410e65ab233b6a9ea2ea098f73a555529e44921a0f7165f187e06&o=
Sarasota,Private Siesta Funship Adventure/Dolphin Cruise Sandbar Stops,We are the only Captained boat with a slide in Siesta Key area. Leave your worries at the dock. W...,,,,"CAD 1,221.97",/attractions/us/prfdu5jnyb5t-private-siesta-funship-adventuredolphin-cruise-sandbar-stops.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/152399452.jpg?k=c89b75dd86c801f0ae94aad3656d0f75e2692fa410acf318312f499179ceb611&o=
Sarasota,Murder Mystery Trolley: Who Killed The Circus Queen?,"Fun, interactive murder mystery theater on the trolley! Someone has murdered the Circus Queen...a...",,4.7,4.7,CAD 102.78,/attractions/us/prhoephkrdeo-murder-mystery-trolley-who-killed-the-circus-queen.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/209538509.jpg?k=0e2f1858f1f8c617e235f2ecc85c4f30575cc0e9b42291fd61983a3295a735b5&o=
Sarasota,"Signature Service at the Spa- Refreshment Bar, Access to Serenity Lounge",Customized personal experience with licensed experienced specialists. The ultimate relaxation pac...,,,,CAD 134.42,/attractions/us/prcdxmnuphvr-signature-service-at-the-spa-refreshment-bar-access-to-serenity-lou.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/150533315.jpg?k=861c095475ff4f57e9af7727de40667f45d7b674661b916886aa9ea8158c3b56&o=
Sarasota,Afternoon Parasailing above the Gulf of Mexico,A guided parasailing flight over Anna Maria Island and the Gulf Coast,,4.9,4.9,CAD 128.99,/attractions/us/prudpgykj9yq-afternoon-parasailing-above-the-gulf-of-mexico.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/131480759.jpg?k=4519c6b64e0cfc53faeb397b4ed2e37b5ca062833c5842e9b291ccfd5645ad7e&o=
Sarasota,Clear Kayak Glass Bottom Day Tour - Sarasota,"The only Glass Bottom 100% Clear Kayak tour in Sarasota, Florida. Experience kayaking with a comp...",,,,CAD 88.25,/attractions/us/prqh485qfdfu-clear-kayak-glass-bottom-day-tour-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/232054642.jpg?k=73c9d36f3ee95b6d1565f7909a3a114cd25bc957a266efc332f61e666b5b6c87&o=
Sarasota,Three-Hour Sarasota Food Walk,A guided food tour with food and drinks,,4.9,4.9,CAD 149.35,/attractions/us/prgds4szbisg-three-hour-sarasota-food-walk.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/130153327.jpg?k=c7be3e892ac80a0db185cddd176839fb8c160192a86af113ab7bb5aa297ca18f&o=
Sarasota,Siesta Key Kayak and Paddleboard Tour,An adventurous tour around Siesta Key including a stop at a beach,,4.8,4.8,CAD 77.39,/attractions/us/prrrcw63zrly-siesta-key-kayak-and-paddleboard-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/134487825.jpg?k=884935ae548487538c04368923c0027bf16db7471edf6693c1c6ba46a5b62a86&o=
Sarasota,Siesta Key Guided Eco Tour,Our expert guides make all the difference. Their passion and love for what they do comes out in e...,,4.9,4.9,CAD 80.11,/attractions/us/prubw9hg5kpa-siesta-key-guided-eco-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/214689154.jpg?k=c58034081f146c06b5df9e7af8bc2cb9e705b1e147866efb32299378ac6431e9&o=
Sarasota,Private 4 Hours Fishing Trip in Anna Maria Island,"Get a taste of Anna Maria Island and Tampa Bay fishing on a 4-hour charter, the perfect length fo...",,,,CAD 814.65,/attractions/us/priydep6fxbi-private-4-hours-fishing-trip-in-anna-maria-island.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/211204467.jpg?k=0eead79658a1ad73750d40a7de6066188b58cd463cdbd71de41e1c531c7a1b4e&o=
Sarasota,Sarasota Bar Hunt: Sarasota Slammin',Let’s Roam is the #1 app-led scavenger hunt company. Walk to all the best landmarks and hidden ge...,,,,CAD 16.71,/attractions/us/pr9vjz2f9sap-sarasota-bar-hunt-sarasota-slammin.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/157743153.jpg?k=16ab9395e7c41a9c13aa86dd75c5e71c5954cf8f202e4a444b3c05201491d8a4&o=
Sarasota,Private Charter Tour with Wildlife Watching,A half-day private boat tour with fruit and snacks,,5,5,CAD 610.99,/attractions/us/pruoknkpea51-private-charter-tour-with-wildlife-watching.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/150911658.jpg?k=398e8103252a4c8e4e9040d9744a5f168f7bdf8baa995bcb51b1048b279e0ddb&o=
Sarasota,Interactive Scavenger Hunt-Themed Tour,An adventurous tour of the iconic sights and hidden gems of Sarasota,,,,CAD 29.33,/attractions/us/prhl7bogxhoq-interactive-scavenger-hunt-themed-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/140290806.jpg?k=c1454c111e547b763d9f24a2d6acc4d042b817293c8a5873986f1ff87b2d1fa7&o=
Sarasota,Sarasota Circus History Tour,A look at the circus in Sarasota,,4.7,4.7,CAD 83.69,/attractions/us/prpkwzhjqv4k-sarasota-circus-history-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/129867842.jpg?k=9ab597d229a5784d25df48f924442dcecd90d5475973c4a192089c33da84a68f&o=
Sarasota,Explore Sarasota with a Unique Scavenger Hunt,A fun zombie-themed scavenger hunt around Sarasota,,,,CAD 27.15,/attractions/us/prssktsgl9lm-explore-sarasota-with-a-unique-scavenger-hunt.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/150702106.jpg?k=e5a5984ab38f0a928a49b7f74570c8089a4ef6debf829a26d97254383f407dc6&o=
Sarasota,Scavenger Hunt in Sarasota,A chance to enjoy an interactive game while exploring the city,,,,CAD 13.58,/attractions/us/prqh2em8obmi-scavenger-hunt-in-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/130155027.jpg?k=4541ad36118751b7872efeaeb145f17550d3e7fe1d19548fc05656d96952087b&o=
Sarasota,Admission to Jumpin Fun Inflata Park,A chance to explore one of the largest indoor inflatable adventure parks in the USA,,,,CAD 25.73,/attractions/us/pruizabe0aya-admission-to-jumpin-fun-inflata-park.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/131503726.jpg?k=362c9dfa82a6dc14c1dcde54e0c0843cf4f58ff21b0c8d6b38d44c666f298683&o=
Sarasota,4 Hour Private Boat Tour in Sarasota Bay,Escape the beach and explore the Sarasota Bay with a private Captained boat tour. With my knowled...,,,,"CAD 1,188.03",/attractions/us/pr1aljcv2wfg-4-hour-private-boat-tour-in-sarasota-bay.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/224541568.jpg?k=4f3b13551a51283076e8659f11352ad45897d239abdf532de4190367fb489d9b&o=
Sarasota,Kayak Paddling Experience at The Bay Park,Experience nature up close by being on the water in the heart of downtown Sarasota. Our kayak tou...,,,,CAD 78.75,/attractions/us/przshsodstys-kayak-paddling-experience-at-the-bay-park.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/199194797.jpg?k=c6b6ee17b3d1b80f51d09c0ba01dd81aae6b76b76201b0b10a489443bd72f141&o=
Sarasota,Private Transfer from Longboat Key to Orlando-Sanford (SFB) Airport,Take the worry out of your departure to Orlando-Sanford Airport and pre-book a private transfer t...,,,,CAD 722.11,/attractions/us/prnmydsfbaij-private-transfer-from-longboat-key-to-orlando-sanford-sfb-airport.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/319514170.jpg?k=c08866ab8c51d4e2ded23431990be3ea94208b078afe156f42f7d11fa2618c4c&o=
Sarasota,Private Transfer from Sarasota to Orlando (MCO) Airport,Take the worry out of your departure to Orlando Airport and pre-book a private transfer to suit y...,,,,CAD 961.83,/attractions/us/prpvi1jy3mqe-private-transfer-from-sarasota-to-orlando-mco-airport.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/319090574.jpg?k=a0b7bb1b13f8c0d2f39af5c3f04fe4ceb6b95a104ae65bff49c2b13a9f5cefe4&o=
Sarasota,Private Transfer from Sarasota to Port Canaveral,Take the worry out of your departure to Port Canaveral and pre-book a private transfer to suit yo...,,,,"CAD 1,227.87",/attractions/us/pr9tvvyncwqj-private-transfer-from-sarasota-to-port-canaveral.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/318944086.jpg?k=cb18c3603b2a30087df8c823e902e0b0a2a78633e4329b41d40ac96730c38fe7&o=
Sarasota,Private Transfer from Longboat Key to Port Canaveral,Take the worry out of your departure to Port Canaveral and pre-book a private transfer to suit yo...,,,,CAD 814.20,/attractions/us/prf12ssht8pe-private-transfer-from-longboat-key-to-port-canaveral.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/318948237.jpg?k=5be9f0cefb7ef6f5f7db411542ffd7071540f7771bc350989d58610c9bdafafc&o=
Sarasota,Private Transfer from Anna Maria to Orlando-Sanford (SFB) Airport,Take the worry out of your departure to Orlando-Sanford Airport and pre-book a private transfer t...,,,,CAD 722.11,/attractions/us/prhmkuetlhcp-private-transfer-from-anna-maria-to-orlando-sanford-sfb-airport.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/319509638.jpg?k=82a03a67df42a3e04e37c9719da8f4847fa41dbd59fd7d0b6f41829fdc6d92da&o=
Sarasota,Private Transfer from Sarasota to Orlando-Sanford (SFB) Airport,Take the worry out of your departure to Orlando-Sanford Airport and pre-book a private transfer t...,,,,"CAD 1,125.55",/attractions/us/pr9k1nwpfurp-private-transfer-from-sarasota-to-orlando-sanford-sfb-airport.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/319509114.jpg?k=4435a6864afab662196844c2cbeed3490e74db409687b1935b20596a7c93a20e&o=
Sarasota,Private Transfer from Anna Maria to Port Canaveral,Take the worry out of your departure to Port Canaveral and pre-book a private transfer to suit yo...,,,,CAD 793.73,/attractions/us/prmi93lilhvk-private-transfer-from-anna-maria-to-port-canaveral.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/318944088.jpg?k=2e5b33106feece3a6da2d4b0bfd017a463ed8fc94da5d1529d2502b132b287c5&o=
Sarasota,Private Transfer from Anna Maria to Orlando (MCO) Airport,Take the worry out of your departure to Orlando Airport and pre-book a private transfer to suit y...,,,,CAD 640.25,/attractions/us/przoxvvbkykb-private-transfer-from-anna-maria-to-orlando-mco-airport.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/319090674.jpg?k=2891e292f31b71d24406f6c1b85cb9089c5646512ad4ce24f2790a80f5839284&o=
Sarasota,Guided Segway Tour of Downtown Sarasota,A two-hour tour to explore the scenic Downtown Sarasota on a Segway personal transporter,,,,CAD 88.25,/attractions/us/prsavkqyuqrw-guided-segway-tour-of-downtown-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/144615073.jpg?k=248e5d4efc4f2f22975e8579f2a5aa67ef969fdf7e65bc41f569c136b5990190&o=
Sarasota,Leading Ladies of Sarasota,Actress and tour guide Kathryn Chesley specializes in donning period costumes and portraying Sara...,,,,CAD 95.03,/attractions/us/prp4eums8p3w-leading-ladies-of-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/149832571.jpg?k=3b7052876aefc1664f89da56baeba4d89f051ef1114f179f58803d3f2b20729c&o=
Sarasota,2 Hour Sunset Cabaret Tour in Sarasota,Hop aboard Discover Sarasota Tours’ air-conditioned Dolly the Trolley for our Sunset Cabaret musi...,,,,CAD 92.25,/attractions/us/prnb5hmtyy4b-2-hour-sunset-cabaret-tour-in-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/294349585.jpg?k=532cb4d90b892fd97151bd247775c6d78d13603e540446054d49a93c16b78bab&o=
Sarasota,TreeUmph Adventure Course,Are you a Ninja Warrior or just looking for a fun family adventure? TreeUmph! offers half day adv...,,4.9,4.9,CAD 91.24,/attractions/us/prctvpa9zflt-treeumph-adventure-course.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/182479069.jpg?k=4eb9cc7402893edc43d32ae1a49d4fe1cedcde11d7fdc1e524b1a09b9a0477e9&o=
Sarasota,Sarasota Architecture Tour,"Sarasota is home to an amazing architectural legacy. On this 105-minute air-conditioned tour, gue...",,,,CAD 85.29,/attractions/us/prk0yp0caivi-sarasota-architecture-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/200629067.jpg?k=9a1b0d9ad0ec9402f9528d72baacc1ec958e10d87b3932d959dfcbe27535530f&o=
Sarasota,Private Sunset Charter,This Charter is driven by our Captain and we can take up to 6 guests maximum. We are pet friendly...,,5,5,CAD 536.31,/attractions/us/prafj1wfw8wp-private-sunset-charter.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/185964158.jpg?k=d9b17d90beeb25724721eb70cf50bb8ff930840998ec2e717410695815c244d9&o=
Sarasota,Sarasota Kayak and Food Tour,Join us for a fun filled day that begins with a magical kayak tour through the majestic mangrove ...,,,,CAD 224.03,/attractions/us/prskns1px0aw-sarasota-kayak-and-food-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/143295172.jpg?k=6a75778e38a83ba75e040434c76430d5f226f5a7660295700558b5c6c494c62b&o=
Sarasota,Inshore Fishing by Charter in Sarasota,Looking for an adventure that really showcases what the waters of West Florida have to offer? Cap...,,,,CAD 746.76,/attractions/us/premuzwddonm-inshore-fishing-by-charter-in-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/183262360.jpg?k=a85f93bc571a933ea03e8d7d8ff782cf00488dc35ece09d05b5807b3b9f5105b&o=
Sarasota,Sarasota Segway Tours,"Starting off by the Sarasota intercoastal, we will ride over the Ringling bridge Around Bird Key,...",,,,CAD 88.25,/attractions/us/pr5jafmawmfo-sarasota-segway-tours.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/296082289.jpg?k=8953f15810cea17c7f6c4acaaf7a120d56cc0925be3e22b42294589dd76b6974&o=
Sarasota,Wildlife Watching Kayak Adventure,A self-guided kayaking tour in the mangrove tunnels,,,,CAD 67.89,/attractions/us/pr5irrvjsnz2-wildlife-watching-kayak-adventure.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/307463555.jpg?k=a94e568bad7a575d6f4bdc98fc9ce6b14f11d1c6ff485e5cd270b1a68c06c6d9&o=
Sarasota,Twilight Sip and Dine Tour Sarasota,"Sunset food tours will cover the hidden gems of Sarasota. Offering food, drink, culture, history,...",,4.2,4.2,CAD 183.30,/attractions/us/prxylugkfcys-twilight-sip-and-dine-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/180162696.jpg?k=d4f01e49ba454a6b658d7ca732ed3598d7137a3636c912bfaed670109174748c&o=
Sarasota,2 Hour Guided Stand Up Paddle Board Tour along Upper Manatee River,Explore the Upper Manatee River with an experienced guide that will create a fun and challenging ...,,,,CAD 88.25,/attractions/us/prw1oob3lznm-2-hour-guided-stand-up-paddle-board-tour-along-upper-manatee-river.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/183862850.jpg?k=08a181db867c2c391f5b773478621ada6b1c5d493a6df529334828ed9011ba99&o=
Sarasota,Lido Key Mangrove Tunnels Kayak Tour,A guided tour with a chance to see dolphins and manatees,,4.8,4.8,CAD 101.83,/attractions/us/prat9lhijo1l-lido-key-mangrove-tunnels-kayak-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/306832237.jpg?k=b7b29d5fe503c70449488f439cc30940e81beb3d8ee81c6cfc1872c0ac81796b&o=
Sarasota,Private Fishing Tour with Master Captain Bill Phillips,Experience the Ultimate Adventure: – Your Gateway to Unforgettable Fishing Excursions! Embark on ...,,,,CAD 746.76,/attractions/us/prhec0ylndok-private-fishing-tour-with-master-captain-bill-phillips.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/274348657.jpg?k=c5e8b8d343f0be25c5915ac77164dd465f221b27fafbbb82dd8c488e939fdbc3&o=
Sarasota,Parasailing Experience in Anna Maria Island,A thrilling flight over the waters with panoramic views of the island,,4.9,4.9,CAD 161.57,/attractions/us/przf6euyspfp-parasailing-experience-in-anna-maria-island.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/134540826.jpg?k=2433da37cdb0f1bcbdbdc9f177bd57cb851f9487f7b2e69643f450fc0b4e26a2&o=
Sarasota,4-Hour Private Inshore Fishing Trip in Sarasota,Looking for an adventure that really showcases what the waters of Sarasota have to offer? Captain...,,,,CAD 882.54,/attractions/us/prlp6tamenyu-4-hour-private-inshore-fishing-trip-in-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/183258724.jpg?k=250525bf2ee1a9bc3055c9c8625f090e276a690868a24fec17b2c212bc68ba34&o=
Sarasota,Amazing Anna Maria Island Scavenger Hunt,"Our very unique, immersive adventures are the only ones of their kind. We, unlike other companies...",,,,CAD 36.66,/attractions/us/prom93ltq2se-anna-maria-island-scavenger-hunt.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/276319935.jpg?k=e6f8eb7b97755097f016b946c5a38932a07a3d5c029229a5f01fdece4434452f&o=
Sarasota,3-Hour Tikibar Private Hopping in Sarasota,"It's a private tour for you and your party, up to 6 passengers max. Captain Rachael will be provi...",,,,CAD 916.48,/attractions/us/presz9x4ux8t-3-hour-tikibar-private-hopping-in-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/279789885.jpg?k=37ca8aafffc93358cb4b74e0dac849fa606c1144980fb5c109ec877406210c50&o=
Sarasota,90 minute South Florida Jet Ski Adventure Fun Thrilling,We are Sarasota Counties leading water sport activity company. All new top of the line equipment....,,,,CAD 264.76,/attractions/us/pr7cwiixl50s-90-minute-south-florida-jet-ski-adventure-fun-thrilling.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/183866519.jpg?k=af2ff8f4c6b184357388d13b575e737a4431b02e59096a61c6b56724efbae082&o=
Sarasota,2 Hour Jet ski Rental Fast And Fun Adventure Florida Thrill,We are Sarasota Counties leading water sport activity company. All new top of the line equipment....,,,,CAD 325.86,/attractions/us/prcukzotffrw-2-hour-jet-ski-tour-fast-and-fun-adventure-florida-thrill.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/286906068.jpg?k=3e4f33e9b7361648d70913a5fbcbf73615cca6202c9f083007f479db70f3b093&o=
Sarasota,Anna Maria Island Paddleboard Tours,"The only LED Night Paddleboard Tour in Anna Maria Island, Florida Experience Paddle boarding with...",,,,CAD 88.25,/attractions/us/proi6k3tonx6-anna-maria-island-paddleboard-tours.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/296082451.jpg?k=72da2e5d95a463da8ce2cafd25853e3fd7618627f0775c2c54241a1def134770&o=
Sarasota,"Private Day Boating Charter out of Sarasota, Floridsa","You deserve to have some fun with your crew! 

Whether you are on vacation or want to feel like y...",,,,"CAD 1,561.41",/attractions/us/prshngz4nwt2-private-day-boating-charter-out-of-sarasota-floridsa.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/183680850.jpg?k=eb9a8403ae48226b5fd574830af6b63aef51a499d0830c8c988c60b4a7dc8fc6&o=
Sarasota,Explore Sarasota with a Unique Scavenger Hunt by Wacky Walks,"Use an app to explore Sarasota in this fun royal scavenger hunt! In Wacky Walks, you will compete...",,,,CAD 13.58,/attractions/us/pr3qjxb3nncn-explore-sarasota-with-a-unique-scavenger-hunt-by-wacky-walks.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/206842219.jpg?k=c6814e5c652d1cf56305ceadb4ea7ffd4384d64c6adcbe9870fcd29fb548dd42&o=
Sarasota,Seabob Snorkel in Sarasota Florida,We strive to be sure your water adventure is one you can check off the bucket list. Seabobs are e...,,,,CAD 339.44,/attractions/us/prjyfmewa1tr-seabob-snorkel-in-sarasota-florida.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/210507192.jpg?k=77e9af1ed30bfd9058eb96d84f89618fb5b8bbe719b718c7fc34d9ecc8452709&o=
Sarasota,Siesta Key Scramble Scavenger Hunt,"Our very unique, immersive adventures are the only ones of their kind. We, unlike other companies...",,,,CAD 36.66,/attractions/us/prbjg6iwhvdy-siesta-key-scramble-scavenger-hunt.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/293847288.jpg?k=dba1d0cc911c9b1641a7e3b5182e2babd90f4c394e460a0104cb4d3fa405d429&o=
Sarasota,Fun City Scavenger Hunt in Sarasota by 3Quest Challenge,"You'll use an app to explore Sarasota in this fun scavenger hunt! In 3Quest Challenge, the app wi...",,,,CAD 13.58,/attractions/us/prfw1xkvwpz3-fun-city-scavenger-hunt-in-sarasota-by-3quest-challenge.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/207680715.jpg?k=d721e2f09081bef286d056f9656c2e87c4c92325bd6a09dae8314059262321b3&o=
Sarasota,Private Fishing Charter on Tampa Bay and its Backwaters,"Whether you're a novice or a long time angler, Captain Gary will utilize his many years of fishin...",,5,5,CAD 536.31,/attractions/us/priwu6xinujv-private-fishing-charter-on-tampa-bay-and-its-backwaters.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/199632948.jpg?k=be0b5c40d8577162535a0bb292a06470b7d9b855a1199c2f770966ce0aa2eb68&o=
Sarasota,Fly Above Water! Efoil Experience in Sarasota,Cruising on the Lift Efoil is a water adventure yet to beat! We provide excellent guidance and sa...,,,,CAD 339.44,/attractions/us/prdccnm7d9pu-efoil-watersport-experience-in-sarsota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/183817444.jpg?k=0986cd659d638d768f470cb75f0a238f8a080df9957361552e191b3cd2f3bbe5&o=
Sarasota,Sarasota Inshore Fishing Charters,"Experience and explore backwaters of the Sarasota Bay! 

Always a short distant and boat ride to ...",,,,CAD 809.21,/attractions/us/prdxnfeglzcm-sarasota-inshore-fishing-charters.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/150712118.jpg?k=f986736412eceacb5e01f85d31c6aa7f18a2c3e8410bd85bc210422bbbda0006&o=
Sarasota,Clear Kayak LED Night Glass Bottom Tour - Anna Maria Island,"The only Glass Bottom 100% Clear Kayak tour in Anna Maria Island, Florida. Experience kayaking wi...",,5,5,CAD 88.25,/attractions/us/prrnjolmxwld-clear-kayak-led-night-glass-bottom-tour-anna-maria-island.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/286185101.jpg?k=80901c6162a88c2c1fb8cc5198c730084cf229683ea3329734a35d2ff2c679c6&o=
Sarasota,Sarasota Mangrove Tunnel Guided Kayak Adventure,Our guided kayak adventure is the best of its kind in the area! Our expert guides are Florida Mas...,,5,5,CAD 80.11,/attractions/us/prdrfmawdvzs-sarasota-mangrove-tunnel-guided-kayak-adventure.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/160742028.jpg?k=f57feb894f9cc292216aa20ae14abdf3c8242cf441f276026922efa32900430c&o=
Sarasota,4 Hour Private Charter,We truly believe that we live in PARADISE. How could we not? Every time we charter a tour we are ...,,5,5,CAD 772.56,/attractions/us/pr95oilqpodi-4-hour-private-charter.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/150724973.jpg?k=1bf9d1196e63ff0d8c2f07c8fcbd65985dfa12d27f9bb329881f9c03fed5840c&o=
Sarasota,Public Art Tour,A discovery of Sarasota's street art and the creators behind the works,,,,CAD 97.83,/attractions/us/prqnj2pgw0sd-public-art-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/202300511.jpg?k=6ce7922301f3caeed67c4865fd7ee205e9c585e1703e10893789b9020d3dd357&o=
Sarasota,Amish Experience in Sarasota,A tour of the Amish community in the Pinecraft community of Sarasota,,4.8,4.8,CAD 92.39,/attractions/us/prjzs9ucp7gw-amish-experience-in-sarasota.en-gb.html?source=searchresults-product-card&ufi=20023971,https://r-xx.bstatic.com/xdata/images/xphoto/300x320/114256105.jpg?k=842a2cd7b42092c352cea8c8c3431e9d08aa69c82dbbe9dd9b5aa6bdec3e124d&o=
Sarasota,Haunted Sarasota Ghost Tour,A trolley ride to see some of Sarasota's spookiest places,,4.5,4.5,CAD 101.34,/attractions/us/prsfjrdcnfbk-haunted-sarasota-ghost-tour.en-gb.html?source=searchresults-product-card&ufi=20023971,https://q-xx.bstatic.com/xdata/images/xphoto/300x320/176944758.jpg?k=f2b3ec2c93bf995abd74cdb940566987c3b078740a6d8e7b7a4219d9c18b74a8&o=
