city_name,description,why_visit,whats_included,whats_not_included,restrictions,additional_info,location
St Augustine's Horrible Hauntings Ghost Tour,"Come along with us on our mysterious streets as we weave tales of ghosts and evil deeds. Listen closely and you might just hear the whispers of the city’s lost murder victims. But in the city's dark history, it’s not the dead you really need to worry about. Tonight, you’ll hear the secrets that only a select few know. Take a stroll down the shadowy alleys of St. Augustine’s past with Charlie as your guide.",[],"['Ghost photos from our private collection', 'Possible evidence of the paranormal']",,[],[],"Departure point3 Aviles St, Aviles St 3, St. Augustine, 32084We will meet you in front of the Spanish Military Hospital Museum."
2 hours - Private Day Sail along Historic St Augustine Bayfront,"We would welcome an opportunity to host you and your guest aboard our luxury sailing yachts. Our staff and captains are friendly and eager to assist in making your experience a wonder memory. This 2-hour sail gives passengers a chance to make new memories on the sea. Our cruise is perfect for all water-lovers: families, couples, and friends. Some guests enjoy interacting with the USCG licensed Captain, learn a little about sailing, or take the helm. Others relax and enjoy the trip.No matter your preference, this cruise will be a highlight of your vacation.",[],"['Bottled water', 'Restroom on board']",['Gratuities'],[],[],"Departure point3076 Harbor Dr, Harbor Dr 3076, St. Augustine, 32084We are located inside Camachee Cove Yacht Harbor & Marina. As you turn into the marina, continue straight past the security guard building and we are the 5th structure on the right. Our office is located on the first floor of a two-story white building. Free parking is available."
St Augustine Inshore Fishing Charter,"Fish St. Augustine and experience the inshore backwaters of Matanzes River, Tolomato River and Salt run which have an abundance of Redfish, Tarpon, Spotted Sea Trout, Flounder and Cobia. Just minutes from famed sandy white beaches and overlooking the waterfront resorts. St. Augustine has all types of fishing in an eye’s view. View the beautiful scenery, while experiencing the thrill of a chance to catch the local inshore favorite, “the Redfish” as well as other species. A fishing enthusiast may choose to chase the resident fish, but there is a lot of variety for every angler. All charters are guided by a licensed Captain in a modern inshore flats or bay boat. Captain provides the fishing rods and reels, right and left handed and all the tackle you can use, as well as all other necessities including safety equipment.",[],"['Bottled water', 'All Fishing and Safety equipment', 'Fishing Licenses', 'Professional guide and Boat']","['Gratuities', 'Food and drinks']",[],[],"Departure pointVilano Boat Ramp, St. Augustine, 32084You will meet your fishing guide at this meeting location 15 minutes before the departure of your trip. When discussing details about your fishing trip, be sure to ask questions about this location if you have any. Public restrooms and free parking are available for you."
Castillo after Dark 1 Hour Guided Exterior Tour,"This unique experience allows you to explore the historical gem under the night sky, where the fortress has stood tall in defense of St. Augustine. Please note: this is a. Exterior Perimeter tour. We will not be entering inside the fort. Discover fascinating facts and delve into fun trivia as our guides paint vivid stories of its construction and the pivotal role it played in protecting this historic city. Please note that this exclusive tour focuses on the external grandeur, providing an enchanting glimpse into the past without admission to the fort itself. Immerse yourself in the Castillo's rich history and relive the nights when darkness shrouded its mighty walls.",[],['Historic Artifacts'],,[],[],"Departure pointCastillo de San Marcos National Monument, S Castillo Dr 11, Historic District, St. Augustine, 32084Our guide dressed in Period Costume will meet you at the fee booth located at the entrance to the fort."
2-Hour Private Scavenger Hunt in St. Augustine,This digital scavenger hunt can be completed on your phone or mobile device while exploring the City of St. Augustine in a fun and exciting way. Earn points as you learn about the rich history of the City and see how your scores compare to others along the way.,[],['Scavenger Hunt'],,[],[],"Departure pointNights Lights Tour, Historic District, St. Augustine, 32084Visitors Information Center – Starting Point
Begin where all information is found. Find the map of the town"
Scavenger Hunt: Key To The City Scavenger Hunt,"Our 'Key to the City Scavenger Hunt' is not just an activity, it's an unforgettable adventure that takes you through the heart of the city, allowing you to discover its hidden gems and historical landmarks in a fun and engaging way.This is not your typical sightseeing tour. You'll be solving clues, completing challenges, and working as a team, which adds an exciting competitive element to the experience. It's a fantastic way to bond with friends, family, or colleagues, and you'll learn a lot about the city in the process.What sets us apart is our commitment to making each scavenger hunt unique and personalized. We carefully design our routes to ensure that you're not just visiting tourist hotspots, but also exploring lesser-known areas that are rich in history and local culture.",[],['Digital Scavenger Hunt'],,[],[],"Departure pointSt. Augustine and St. Johns County Visitor Information Center, S Castillo Dr 10, Historic District, St. Augustine, 32084This Scavenger Hunt Will Begin at the Local St. Augustine Visitor Center"
The Night Watchman Ghost Walking Tour,"This tour down dark bricks roads just might be the tour you are looking for. You may; See, Hear, Smell and Feel strange occurrences as witnessed by the Night Watchman whose kind have kept watch over the Nation's Oldest City since 1565. Walk down ancient streets, past historic buildings, while submersing yourself in the paranormal world. We tell the stories of St. Augustines ghostly past; such as Ida Alice, the strange occurrence with a murder (Black crows) and the spirit of the little girl living in the Pablo Sabate Home on 76 Spanish Street. Join us But remember its more than 500 years of history and ghosts...",[],"['Hands on Artifacts', 'Souvenir Sticker', 'Ponchos if it rains', 'Music']",,[],[],"Departure point76 Spanish St, Spanish St 76, Historic District, St. Augustine, 32084Meet inside Treasure Chest located at 76 Spanish Street St. Augustine, FL 32084"
1-Hour Your Studiyo Admission Ticket,"We are North East Floridas largest photo studio. You can come in solo, with a friend or as a bachelorette/bachelor party, birthday party, or family event and take a ton of photos to remember for a lifetime. Our experience is perfect for making photo and video memories!We built a space that gives anyone the ability to create quality content regardless of their skill level. Whether you are shooting on a smartphone or a professional grade camera, our space was designed with everyone in mind to be the ultimate creator space.Our studio space was built with everybody in mind. We have over 20 custom backgrounds and sets that make it easy for anybody to capture amazing photos and videos. Whether you are local, or visiting St. Augustine, you can come to STUDIYO and create memories that will last a lifetime. We welcome families, groups of friends, bachelorette parties.",[],['We offer a variety of photo background and a selfie museum style experience for you to enjoy. You have access to all 20+ of our backgrounds and photo opportunities!'],,[],[],"Departure pointThe Lab by Maritime Studios, Palmer St 25, St. Augustine, 32084"
St. Augustine's Booze & Boos Haunted Pub Crawl,"St. Augustine Haunted Pub Crawl, where history, spirits, and the supernatural intertwine. Prepare to embark on a thrilling expedition through the ancient streets of this bewitching city, where every cobblestone holds secrets from the past. Join us as we delve into the chilling tales and haunted legends that have shaped St. Augustine's haunted reputation.",[],"['Well Researched History', 'Chilling Stories Based on Actual Experiences', 'Local Guide']","['Gratuity for our Guide', ""The Drinks (Buy your Own Drink) We've found our customers like to have the freedom of choice!""]",[],[],"Departure point8 Carrera St, Carrera St 8, Historic District, St. Augustine, 32084Grace United Methodist Church at 8 Carrera St, St. Augustine, FL 32084. Your guide will be wearing a US Ghost Adventures t-shirt and carrying a lantern."
Casa de Vino 57 Historical Tours The British Period 1763-1784,"Our tours at Casa de Vino 57 Historical Tours are personally tailored to each individual or party. We use a balanced mix of both primary and secondary sources in our research process for our tours. We employ the scientific method approach for the study of history in the development of our tours and their narratives. As we understand that history comes alive when it is relatable, we do our best to get to know as much as possible about our patron and their tour desires so we can provide a tour of Saint Augustine that is a truly enjoyable historical experience.",[],"['Enjoy discounts on wine, cheese and charcuterie when you bundle with a tour.']",,[],[],"Departure point57 Treasury St, Treasury St 57, Historic District, St. Augustine, 32084We are located right off the corner of Treasury Street and Spanish Street, right next door to Barefoot Bill’s Island Grill, rear entrance. Upon arriving for at Casa de Vino 57 all patrons should ask the staff for our Historical Tour Guide, Jonathan Lake."
Story of St Augustine private golf cart history tour for up to 5 people!,"Come experience the Story of St. Augustine! A hour and half private environmentally friendly electric golf cart tour. Drive through the nation’s oldest city and listen to the story of what makes our beautiful city, St. Augustine!",[],['Private transportation'],['Tips'],[],[],"Departure point97 M L King Ave, M L King Ave 97, Lincolnville, St. Augustine, 32084We meet at the Corner Market in Lincolnville!"
Fright Night Investigation: Small Group St. Augustine,"Are you tired of the walk & talk ghost tours and being just one of the crowd? We've proudly served Gettysburg for over twelve years as the premier Paranormal Investigators! Now we are here to experience what St. Augustine has to offer and experience it with you! We host small, intimate investigations where YOU get to use all of the paranormal equipment you see on TV.No waiting in lines. No large groups Talk to the dead, safely and respectfully. We can help you connect with your deceased loved ones. Learn the techniques of your favorite TV ghost hunters. Experience a night you will never forget!",[],['All paranormal equipment'],['Private transportation'],[],[],"Departure pointLighthouse Park Boat Ramp, Ocean Vista Ave 446, Anastasia, St. Augustine, 32080This is our meeting location only. There is no office here. Location is in the parking lot of the St. Augustine Yacht Club. Please arrive 10 minutes before the start time of your tour for check in with the tour guide and park on the side near the water."
ST. Augustine Historic Founding to Gilded Age Walking Tour,"The uniqueness of this tour will provide you with visiting sites and discussing all that began to construct our Country. This tour is merely a City overview which will give you the knowledge to proceed with visiting our local sites. Our Cities History, founding Religion, and continued Spanish Architecture will be discussed. This is a walking tour so please wear suitable walking shoes. Our City has many streets that are extremely old, any personal accidents occurring on tour from improper footwear and issues concerning the streets are not the fault of our tour and will be hold harmless.",[],['Included in this tour is a licensed Tour guide by the City of St Augustine.'],['Alcoholic Beverages'],[],[],"Departure pointSt. Augustine and St. Johns County Visitor Information Center, S Castillo Dr 10, Historic District, St. Augustine, 32084You will find me in front of the steps to the visitors center."
Fun City Scavenger Hunt in St. Augustine by Zombie Scavengers,"In Zombie Scavengers of St. Augustine, players will use an app to try to survive a zombie apocalypse. You'll do so by finding survival objects around the city, in any order you'd like, to get points and do fun zombie themed challenges for points as well. Use strategy to try and find as many items as possible in order to survive. Your survival team will be able to see the score on the app's rankings compared to teams across the country. You'll have a remote host via chat in case you need anything. Let's survive in St. Augustine today!",[],"['1 hour with a remote interactive survival guide', 'Self-Guided walking activity', 'GST (Goods and Services Tax)', 'All Activities']","['Use of Activity-owned smartphone', 'Private transportation']",[],[],"Departure point215 St George St, St George St 215, St. Augustine, 32084You will receive a message before your game with instructions on how to start. If you do not receive the message prior to starting please contact us."
Deluxe Dolphin Kayak Tour,"Embark on an unparalleled eco-adventure with our Deluxe Dolphin Kayak Tour on Salt Run. Set new standards for exploration and wildlife encounters beginning at the iconic St. Augustine Lighthouse Park into the tranquil waters of Anastasia State Park.* Exceptional Experience: Our tutorial ensures everyone is confident.* Wildlife Wonder: Our Wildlife Guarantee: spot at least one Dolphin or one Manatee, or enjoy another tour for free! This isn't just a kayak journey; it's an intimate connection with nature's wonders.* Top-Tier Equipment: Unmatched stability and comfort. Your safety and enjoyment are priorities.* Intimate Setting: Our max group size is 10, creating a close-knit community of like-minded adventurers.* Expert Guidance: An experienced guide offers insightful commentary, ensuring a secure and memorable journey.* Booking Excellence: Check messages for details, waivers, and the option to choose between a double or single kayak. Be fully prepared for your adventure!",[],"['Chilled water bottle for every guest', 'Kayak, Life Jacket, Paddle, Wonderful Experience']",['Gratuities'],[],"['What guests loved mostSee all reviews', 'What guests loved mostSee all reviews', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","Departure point446 Ocean Vista Ave, Ocean Vista Ave 446, St. Augustine, 32080"
Sand Surfing and Guided Beach Ride in Florida,"There is nowhere in the area to do this! We are the ONLY tour that gives you and your group the opportunity to ride on the sandy beaches of St. Augustine. We also provide you with video footage of your ride at no additional cost!The combination of accessibility, all-terrain capabilities, scenic beauty, historical significance, and touristic appeal makes the experience of riding electric boards on St. Augustine Beach truly unique. It provides riders with an exceptional and memorable way to explore the beach while enjoying the beauty and cultural richness of the area.",[],"['Electric Skateboard', 'Bottled water', 'Helmets', 'Videography of Ride']",['Gratuities'],[],[],"Departure pointMary Street, Mary St, Butler Beach, 32080Meet on the beach at the end of Mary Street. Please park at the parking lot just to the left of the vehicle access toll."
St. Augustine Shipwreck Virtual Treasure Hunt/Scavenger Hunt,"Specially designed with friends and families in mind, this treasure hunt allows you to win replicate coins, cash prizes, attraction tickets and more!",[],['St. Augustine Shipwreck Virtual Treasure Hunt/Scavenger Hunt'],,[],[],"Departure point12 St George St, St George St 12, Historic District, St. Augustine, 32084Please arrive at 12 St. George Street (A Ghostly Encounter) directly next door to the Oldest Wooden School House in the U.S.A."
Scavenger Hunt Adventure in St. Augustine by 3Quest Challenge,Explore St. Augustine with 3Quest Challenge! Our scavenger takes you around the city to find items and perform tasks for points. You'll use an app on your phone that will allow you to collect points! Check the rankings during and after you play to see your score and compare it to others. All our Scavenger hunts have a live remote host to help along the way. Come out and explore with us in St. Augustine.,[],"['2 hours with a remote interactive guide', 'GST (Goods and Services Tax)', 'All Activities']","['Use of Activity-owned smartphone', 'Private transportation']",[],[],"Departure point215 St George St, St George St 215, St. Augustine, 32084You will receive a message before your game with instructions on how to start. If you do not receive the message prior to starting please contact us."
The Last Ride Private Golf Cart Ghost Tour,Come take the last ride! A private electric golf cart ghost tour!! Panda Tours is excited to announce their partnership with Haunting Hour St. Augustine! The ghost tour you know and love now on wheels! Due to the ever crazy world we are living in we are now offering Private electric golf cart ghost tours! We offer ample Free Parking!,[],"['Private transportation', 'Free Parking']",['Tips'],[],"['What guests loved mostSee all reviews', 'What guests loved mostSee all reviews', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","Departure point97 M L King Ave, M L King Ave 97, Lincolnville, St. Augustine, 32084We meet at the Corner Market in Lincolnville!"
The Last Stop Private Golf Cart Paranormal Investigation,"A ghoulish hour and a half long golf cart ride with an experienced paranormal investigator. Will stop at paranormal hot spots in scenic St Augustine. Tour includes a paranormal tech tutorial, equipment included. Listen to and share personal stories, historic tales and ghost stories along the way. Experience the paranormal first hand and hunt for ghosts with local tour guides.",[],['Paranormal Equipment'],['Gratuities'],[],[],"Departure point97 M L King Ave, M L King Ave 97, Lincolnville, St. Augustine, 32084We meet out front of The Corner Market in Lincolnville."
Paranormal Encounter Tour,"This guided tour will give you the chance to discover the spirits that linger in the Oldest Wooden Schoolhouse, a historic and architectural icon that dates all the way back to Spanish colonial times in 1716. You'll gain insights into the building's history and will be able to explore the grounds with your paranormal investigator guide. All ghost-hunting equipment will be provided for you, and you'll decide for yourself why the ghosts that are rumoured to remain here have never left.",[],['All equipment and guide services'],,['Suitable for all fitness levels'],"['English (US)', 'English (US)', 'English (US)']","Departure point12 St George St, Historic District, St. Augustine, FL, 32084Meet your guide at the 'Ancient City Tours' shop, located next to the 'Oldest Wooden Schoolhouse' on 12 St. George Street. 

The tour will end at the same point."
Private Sunset Sail along the Bay Front,"On this luxury yacht tour in St Augustine, you'll cruise down the Tolomato and Matanzas rivers. As you sail leisurely down the Tolomato River, you'll have the chance to spot dolphins and other wildlife, especially around the renowned Porpoise Point.  Continuing down the Matanzas River, you'll have picturesque views of the historical city of St Augustine and the Bridge of Lions.",[],['Bottled water'],['Tips'],['Suitable for all fitness levels'],"['English (US)', 'English (US)', 'English (US)']","Departure pointSt Augustine Sailing, Harbor Dr 3076, St. Augustine, FL, 32084Meet for your tour inside Camachee Cove Yacht Harbor and Marina. As you turn into the marina, continue straight past the security guard building and look for the fifth structure on the right. The tour provider's office is located on the first floor of a two-storey white building. Free parking is available."
Historic Photography Tour in St. Augustine,"On this guided tour with a professional photographer in St. Augustine, you will be able to capture photos of the city's popular sites. During the tour, you will visit the Plaza de la Constitución, the Cathedral Basilica of St. Augustine, Aviles Steet, the Governor's House Cultural Center and Museum and more. You will be able to photography each of the places you pass during the tour while learning their unique history. Led by a professional photographer, you will be able to learn how to accomplish photo composition and other photography skills during the tour.",[],['Professional photographer'],,['Requires a moderate level of physical fitness'],"['English (US)', 'English (US)', 'English (US)']","Departure pointPlaza de la Constitución, St George St, Historic District, St. Augustine, FL, 32084Please meet your guide at the listed address. Your guide will be waiting for you at the gazebo in the plaza."
Food and Wine Tour of Saint Augustine,"On this food and wine walking tour, you will be able to stroll through several local establishments to experience the best of St. Augustine's cuisine. Once you meet your guide, you will visit Ancient Olive, which is an oil tasting room. Here, you will be able to sample several oils and kinds of vinegar, along with food.  Next, you will visit Floridian, where you will sample bruschetta, fried green tomatoes and wine. Later, you will head to The Gifted Cork to sample a blend of wines from around the world. At the end of the tour, you will visit Athena Restaurant, a Greek family restaurant, to sample Mediterranean dishes and red wine.",[],"['Food tasting', 'Wine tasting', 'Beer tasting']","['Tips', 'Hotel pickup and drop-off']",['Requires a moderate level of physical fitness'],"['English (US)', 'English (US)', 'English (US)']","Departure point115 Cordova St, St. Augustine, FL, 32084Arrive at the Old City House Inn, located on the opposite side of the Lightner Museum."
Private Historical Tour by Electric Cart,"During this one-hour tour by electric golf cart, you'll get an insight into the charming city of St Augustine. You'll be driven through the centre of the city, past historical sites like the Mission Nombre de Dios, the Castillo De San Marcos and the Tolomato Cemetery, used during the 18th century.  Throughout the tour, your guide will talk to you about the sites you'll pass and discuss the history of St Augustine with you.",[],['Private transportation'],['Parking'],['Suitable for all fitness levels'],"['English (US)', 'English (US)', 'English (US)']","Departure point1 Cordova St, Historic District, St. Augustine, FL, 32084Please note that a pickup service is available from accommodations in St Augustine. Please enter your pickup details at checkout. 

Please contact the tour provider to arrange your pickup details. 

If your accommodation is not located in the listed pickup area, please make your way to the meeting point on the north side of the parking garage."
Haunted Hour Supernatural Walking Tour,"This spooky walking tour will take you to explore some of the most haunted spots and mysterious locations in St Augustine, the oldest city in the United States of America.  You'll gain insights into local legends, ghost stories and all things supernatural from your local guide. You'll also hear all about the personal accounts of ghoulish sightings that have allegedly been experienced here. Sites visited along the route include a cemetery, the Bayfront, a haunted bed and breakfast and Aviles Street, the oldest street in North America.",[],"['Guide services', 'One-hour walking tour']",['Tips'],['Requires a moderate level of physical fitness'],"['Comfortable footwear is recommended.', 'Comfortable footwear is recommended.']","Departure point117 Avenida Menendez, St. Augustine, 32084"
Ale Trail Craft Beer Walking Tour,"On this guided walking tour, you'll have the opportunity to visit multiple stops along St. Augustine's Ale Trail. Along the way, your guide will share fascinating stories about the city's history and how Floridian beer has evolved over the years. You'll visit notable landmarks such as Aviles Street, the Father O'Reilly House Museum and the Castillo de San Marcos masonry fort. You'll also enter brewpubs and tap rooms, where you'll be able to taste a variety of locally made beer.",[],"['Beer tastings', 'Bottled water', 'Snack']",['Tips'],"['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Requires a moderate level of physical fitness']","['English (US)', 'English (US)', 'English (US)']","Departure pointBridge St 77, Lincolnville, St. Augustine, FL, 32084Meet your tour guide inside the brewery."
Historical Walking Tour of Saint Augustine,"This tour will take you to explore and learn more about Saint Augustine – one of the oldest cities in the United States. Accompanied by a guide, you'll walk along our famous harbour and visit the historical landmarks, including Henry Flagler's hotels. You’ll also get to see the main structures of the city like the oldest masonry fort - Castillo de San Marcos and The Plaza de la Constitución which sits at the centre of this historic city.",[],['Walking tour'],,['Suitable for all fitness levels'],"['English (US)', 'English (US)', 'English (US)']","Departure pointKing St 17, St. Augustine, FL, 32084Please meet your guide at the corner of King Street & Aviles Street. The closest street address is 17 King Street , across from the Plaza de la Constitución."
Admission to the Florida Aquarium,"With this skip-the-line ticket to the Florida Aquarium, you'll be able to explore the attraction in Tampa Bay. Additionally, you'll have an opportunity to take in different sights, including a simulated wetlands environment under a glass atrium. Your ticket will also give you access to a 4D theatre and a splash pad.     During your visit, you'll catch a glimpse of a variety of local wildlife, such as free-flying pink spoonbills, river otters and alligators. You'll also get the chance to participate in interactive touch experiences with moon jellies, bamboo sharks, sea anemones and rays, among others.",[],['Admission to the Florida Aquarium'],"['Parking fee at USD 11 per vehicle', 'Hotel pickup and drop-off']",['Suitable for all fitness levels'],"['Please note that the tour price does not include the wheelchairs and strollers rental. They are available for an additional amount at the ticket counter, in limited quantities.\rPlease note that the car park, located across the street is not managed by the aquarium. \rDuring the construction of the road and The Florida Aquarium car park, the routing of vehicular and pedestrian traffic may be affected. Signs, including diversions will be posted, if needed.\rPlease note that your ticket is active for up to 48 hours after your original date of purchase and time of visit, as long as your original ticket is valid (has not been used and the aquarium barcode has not been scanned).\rPlease bring your ticket with you to the attraction.\rShow more', 'Show more']","Departure pointThe Florida Aquarium, 701 Channelside Dr, Tampa, FL, 33602-5600Please note that the tour price does not include the parking charges. Parking is available for an additional amount of USD 10 per vehicle. Buses are not permitted.

Please note that parking is available at the aquarium surface lot, located next to the north of the aquarium, at the corner of Channelside Drive and E York Street.

Please note that the car park, located across the street is not managed by the aquarium. 

During the construction of the road and The Florida Aquarium car park, the routing of vehicular and pedestrian traffic may be affected. Signs, including detours will be posted, if needed."
Dolphin-Watching Boat Tour,"This two-hour cruise will allow you to catch a glimpse of the region’s charming dolphins. From Clearwater Bay, you’ll sail through the emerald green waters of the Gulf of Mexico in search of bottlenose dolphins. During the cruise, you can listen to your captain’s commentary about the Gulf Coast’s natural wonders as well as celebrity mansions along your route. To make your cruise even more relaxing, there will be a premium bar on board where you can purchase drinks to enjoy during the tour.",[],"[""Captain's live commentary on board"", 'Guaranteed dolphin sightings']","['Tips', 'Food and drinks', 'Parking permit']",['Suitable for all fitness levels'],"['Please arrive at least 45 minutes before the activity starts.', 'Please arrive at least 45 minutes before the activity starts.']","Departure pointSlip #5, Causeway Blvd 25, Clearwater Beach, Clearwater, FL, 33767Please arrive at the tour provider's location, right across from the Pier 60 car park."
Sunset Cruise from Clearwater,"This cruise will take you through Clearwater Pass to the Gulf of Mexico, where you'll get to see the sunset. You might even get a chance to see the famous green flash as the sun sets. As you sail the waters, the crew will share facts about the Gulf Coast and show you some famous sights on the way as well. You can also enjoy a glass of champagne on board as you take in views of the sea and sky.","['A unique way to experience the sunset', 'Views and sights along the Gulf Coast', 'Complimentary champagne and music']","['Sunset cruise', 'One glass of champagne', 'Guide services', 'Water']","['Alcoholic drinks (available to purchase)', 'Tips (optional)']",['The minimum age for consuming alcohol is 21 years.'],['Please note that you can purchase additional drink packages at check-in.\rPlease bring your ticket with you to the attraction.\rBe aware that operators may cancel for unforeseen reasons.\rYou need to be 18 years or older to book or be accompanied by an adult. Operated by The Tropics Boat Tours'],"Meeting point25 Causeway Boulevard, Clearwater, Tampa, FLPlease note that check in begins 45 minutes before the scheduled tour time. Boarding begins 15 minutes before departure."
Dolphin Watching Speedboat Ride,"During this 90-minute to two-hour speedboat ride from St. Pete's Beach, you will be able to observe dolphins swimming and playing in their natural habitat. You will have the chance to take photos of the dolphins and the other sea creatures during your time on the boat. Your professional captain-guide will also narrate your dolphin watching experience as you cruise past the Gulf Coast beaches and city skylines.","['Opportunity to watch dolphins play in the ocean', 'Boat ride with narration offered by your captain', 'Views of beaches, skylines and marine animals']",['Captain-guide'],"['Tips', 'Food and drinks']",['Accessible to pushchairs/prams'],"['Suitable for all fitness levels', 'Suitable for all fitness levels']","Meeting pointPasadena Avenue S 3400, South Pasadena, 33707The tour provider's ticket office and boat departure point are located at the Corey Causeway. Please note that free parking is available at the Corey Causeway."
Clearwater Bay and Compass Island Cruise,"During this guided and narrated sightseeing excursion aboard a 12-metre U.S. Coast Guard inspected boat, you will explore Clearwater’s harbour and Compass Island. After departing the Clearwater Beach Municipal Marina, you will spend at least 90 minutes in Clearwater Bay before reaching Compass Island. While sailing, you will watch for dolphins. At Compass Island, you will have 20 to 30 minutes to shell hunt, swim and snorkel.",['Cruise to explore Clearwater Bay and Compass Island'],['Snorkelling gear'],['Snacks'],"['Service animals welcome', 'Public transport links nearby', 'Infant seats available']","['Suitable for all fitness levels', 'Suitable for all fitness levels']","Departure pointEncounters With Dolphins, Causeway Blvd 25, Clearwater Beach, Clearwater, FL, 33767Meet your guide at slips 23 and 24 located at Clearwater Beach Marina. Look for the two tiki huts across from the parking lot located at Crabby’s Bar & Grill.

Please redeem your ticket with the tour provider’s ticket associate at the listed address at least one hour before the tour starts to receive your boarding passes."
Two-hour Sunset Cruise,"On this two-hour leisurely cruise, you’ll have the opportunity to sail through Clearwater Pass to the Gulf of Mexico at sunset to take in the stunning sights from the water.  During your voyage, you’ll sail on board a catamaran while the local crew shares with you facts about the Gulf Coast and point out some popular sights of the area. Along the way, you might even get a chance to see dolphins.  You’ll also be able to enjoy a glass of champagne on board as the sun sets.",[],"['Boat ride', 'Glass of champagne']","['Drinks', 'Bottled water']",['Requires a moderate level of physical fitness'],"['Please arrive at least 15 minutes before the activity starts.', 'Please arrive at least 15 minutes before the activity starts.']","Departure point200 Seminole St, Clearwater, FL, 33755Please arrive at the dock behind Wet Lines Bait and Tackle."
Egmont Key Ferry from Ft. DeSoto Park,"If you want to spend some time on a beautiful pristine island paradise, the ferry to Egmont Key State Park from Fort De Soto is a great choice for the whole family! Get ready for a day of fun in the sun. Our ferry boat operates from the Fort De Soto Bay Pier daily in the spring and summer and nearly every day in the fall and winter. The ferry ride to the island is about 45-60 minutes and offers great chances to spot dolphins, sea turtles, and sometimes even manatees! We often spot sea birds on the ride to and from Egmont Key Island aboard the Hubbard’s Ferry, our big blue boat.Once on the island, Egmont Key offers great shelling, swimming, and opportunities for adventures. Including Fort Dade, a fort that dates back to the Spanish American war for to explore. Egmont Key is also home to a large population of endangered native gopher tortoises! Snorkeling is sold separately on the day of the trip and not always guaranteed. Dependent on water quality, weather, predator fish.",[],"[""Restroom on Board: while the boat is docked you'll have access to bathroom and galley for snacks""]","['Snacks, soda and water available for purchase from the galley on board.', 'Gratuities', 'Parking available nearby for a fee']",[],[],"Ticket collection pointFort De Soto Park, FT De Soto Park, FL, 33715Departs from the Fort De Soto Boat Ramp. Plan to arrive 45-60 minutes in advance for check-in and boarding. Parking available for a fee."
Clear Kayak Tour of Shell Key Preserve & Tampa Bay,"During this guided kayak tour, you will paddle in the waters off Tampa Bay in crystal clear kayaks. After you check-in, you will be given basic paddle instructions and information about the tour, which will last two to two-and-a-half hours depending on the speed of the group. During the first half of the paddle, you will travel alongside mangroves with the first stop in a mangrove tunnel (tide permitting). The second half of the kayak tour will be a paddle to Shell Key to see sandbars and the beach. Along the way, your guide will share unique facts about the area during several stopping points. The tour will conclude with a paddle along the wildlife sanctuary to catch a glimpse of some native coastal birds.",[],"['Kayaks, paddles, seats and dry bags', 'Safety equipment, including life vests and whistles']",['Tips'],"['Not recommended for pregnant visitors', 'Not recommended for visitors with back problems', 'Not recommended for visitors with heart problems or serious medical conditions', 'Requires a moderate level of physical fitness']","['English (UK)', 'English (UK)', 'English (UK)']","Departure pointBilly's Stone Crab, Collany Rd 1, Tierra Verde, 33715Meet your guide at the listed address.

Please park in the dirt lot to the left of Billy’s Stone Crab. Look for the Kayak Tour signs. 

Follow the wooden restaurant entrance ramp at the front of Billy’s Stone Crab back to the docks where you will see the clear kayaks and your guide."
Three Hour Shelling Cruise to Shell Key Preserve from John's Pass,"Our 3hr Shell Key Shelling Trip is offered from Hubbard’s Marina inside Johns Pass and offers around one hour on the island exploring and shelling with around an hour ride down the back protected bay waters on a relaxing, safe, and fun trip onboard the HUB Cat 49.On the ride back to Johns Pass, we will cruise up our beautiful gulf beaches when weather allows, if it’s a little bumpy the ride back will also be in the back protected bay waters.We will often spot dolphins, seabirds, manatees and other wildlife on the ride out and back!",[],['Restroom on board'],"['Gratuities', 'Snacks', 'Parking Fees']",[],"['5 · Exceptional(8 reviews)See all reviews', '5 · Exceptional(8 reviews)See all reviews', '5 · Exceptional(8 reviews)', 'Good value5.0Facilities5.0Quality of service5.0Ease of access5.0', 'Good value5.0Facilities5.0Quality of service5.0Ease of access5.0', 'Good value5.0', 'Good value5.0', 'Good value', 'Good value', '5.0', '5.0', '', 'Facilities5.0', 'Facilities5.0', 'Facilities', 'Facilities', '5.0', '5.0', '', 'Quality of service5.0', 'Quality of service5.0', 'Quality of service', 'Quality of service', '5.0', '5.0', '', 'Ease of access5.0', 'Ease of access5.0', 'Ease of access', 'Ease of access', '5.0', '5.0', '']","Departure point170 Boardwalk Pl E, Boardwalk Pl E 170, Madeira Beach, 33708Located inside beautiful Johns Pass, directly below Hooters on the water, closest to the Johns Pass Bridge."
